id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state
2bd95086-ffa4,WDDNG7DB0CA423557,23400,87980,AC6081,2012,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,crain kia of sherwood,5830 Warden Road,Sherwood,AR
7a934e3c-3c10,1FMJU1H5XEEF00977,14992,148358,EEF00977,2014,Ford,Expedition,King Ranch,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,autonation chevrolet waco,1625 N Valley Mills Dr,Waco,TX
304c69fc-7c7f,4JGDF7DE5JB014475,63607,36282,J2208A,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of san juan,400 E Expressway 83,San Juan,TX
cca33460-9704,1FDWE3FS1KDC54619,35524,37735,PJ17545,2019,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,duncan mazda,125 Jennelle Rd,Christiansburg,VA
03a08556-cf18,5YMKT6C38H0U39510,64303,35391,MB0482A,2017,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick subaru southpoint,200 Kentington Drive,Durham,NC
074ea880-658b,ML32A4HJ6HH015564,13995,8518,V15272,2017,Mitsubishi,Mirage,SE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,mcgrath auto,1548 Collins Road Northeast,Cedar Rapids,IA
c55e0fee-6814,ZFF79ALA6G0215604,,5540,OC3501A,2016,Ferrari,488 GTB,Base,Coupe,Car,RWD,Automatic,Unleaded,3.9,V,ferrari of newport beach,900 West Coast Highway,Newport Beach,CA
c9d27c0f-aa59,WP0AF2A7XDL076114,35990,118580,EVDL076114,2013,Porsche,Panamera,GTS,Hatchback,Car,4WD,Manual,Premium Unleaded,4.8,V,everest motors inc.,12423 W Sam Houston Pkwy S,Houston,TX
bb6e772a-acc8,5UXZV8C59BL419754,11589,124157,55781A,2011,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,joe machens mazda,500 Vandiver Dr,Columbia,MO
68b02c84-ab0e,WDZPE8DD7GP229367,38840,36455,MB01956,2016,Mercedes-Benz,Sprinter Passenger Van,Base,Passenger Van,Truck,RWD,Automatic,Diesel,2.1,I,jaguar akron,944 E. Turkeyfoot Lake Road,Akron,OH
6fd507bb-91b1,WDDUG8CB7FA093987,35000,114412,93987,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,cannon chrysler dodge jeep ram of west point,1522 Us Highway 45 Alternate,West Point,MS
746c12cf-0d52,ZASFAKEV8J7C21997,57888,25944,M69480A,2018,Alfa Romeo,Stelvio,Quadrifoglio,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,umansky maserati,6001 Umansky Cove,Memphis,TN
71205b6a-51f5,KL8CD6S98EC515763,8999,73324,V15323,2014,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,mcgrath chevyland,1600 51st Street Ne,Cedar Rapids,IA
196f19a4-8a91,1GCWGAFP3L1124911,31000,35001,1RHB7743,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,modern toyota,3178 Peters Creek Pkwy,Winston-salem,NC
3fadaa8c-b49a,1GCSGAFX6E1125746,13900,140003,4169,2014,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,lewis motor company,12205 Hall Shop Road,Clarksville,MD
cafcaf22-e30f,3D7KS28C85G723892,10995,334153,3854B,2005,Dodge,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Manual,Diesel,5.9,I,"iverson chrysler center, inc.",600 S Burr,Mitchell,SD
15659eed-ac09,ZFFKW66A090168939,349000,4366,NC4518,2009,Ferrari,F430,Scuderia,Coupe,Car,RWD,Automatic,Premium Unleaded,4.3,V,maserati of fort lauderdale,5730 N Federal Hwy,Fort Lauderdale,FL
d31d1846-5678,1J8HG58N26C106364,,152702,A7313A,2006,Jeep,Commander,Limited,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,sauers buick gmc,1900 East Lincolnway,La Porte,IN
59bac5f2-6c81,1GNDT13S682118489,4500,158835,ID 11157,2008,Chevrolet,TrailBlazer,2FL,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,dams auto llc,18931 St. Clair Avenue,Cleveland,OH
38304beb-29bc,KL8CB6S98FC709099,8464,44101,LP16642A,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,sheehy infiniti of annapolis,123 Ferguson Road,Annapolis,MD
d29a6918-6e7b,1FMFK20587LA38432,8000,187154,2021148A,2007,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,"haley buick-gmc truck, inc",9831 Midlothian Turnpike,Richmond,VA
6cc8027b-0525,WP0CA2992YS650777,19899,93724,P650777,2000,Porsche,911,Base,Convertible,Car,4WD,Automatic,Premium Unleaded,3.4,H,ultimate motor cars,4644 Highway 1 N,Saint Augustine,FL
a998e211-02ee,2G4WS52J4Y1297292,4884,98731,S297292,2000,Buick,Century,Custom,Sedan,Car,FWD,Automatic,Unleaded,3.1,V,mike maroone south chevrolet,230 N Academy Blvd,Colorado Springs,CO
c1d470b6-a286,3D3HA18H25G795868,35997,98000,M38492A,2005,Dodge,Ram SRT-10,Base,Pickup,Truck,RWD,Automatic,Premium Unleaded,8.3,V,bmw of kansas city south,1200 W. 104th St,Kansas City,MO
9a9689d8-eafb,1FMJU2A5XEEF47510,,142214,CC3154A,2014,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,parkway ford lincoln,311 Commercial Parkway,Dover,OH
66d04b09-12b0,1G3NL52E42C227082,5000,121669,U1093A,2002,Oldsmobile,Alero,GL,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,jim butler fiat of south county,9900 Watson Rd,Saint Louis,MO
72921adf-f059,1FMFU17538LA35949,9995,146000,A35949,2008,Ford,Expedition,King Ranch,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,express auto,630 S Glassell St #,Orange,CA
e7cb5eb8-9b99,WDDJK7DA2HF044655,64995,33879,P0923,2017,Mercedes-Benz,SL Roadster,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,4.7,V,hw kia of west county,14116 Manchester Road,Ballwin,MO
8141d073-a68d,1GCWGFBA8D1172596,14999,168364,172596,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,1st choice autos,2966 South Cobb Drive Se,Smyrna,GA
14ed2ad1-ab00,WBY8P4C05L7G45838,42890,1136,L7G45838,2020,BMW,I3,Base,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,autonation toyota irvine,9101 Research Drive,Irvine,CA
25156d17-8729,1FTWW33R28ED25476,25995,141654,#18951,2008,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Automatic,Diesel,6.4,V,r21 motorsports,5315 Butterbridge Road Northwest,Canal Fulton,OH
e7492286-e017,WBSDZ0C08LCD42037,119991,13271,B1533A,2020,BMW,8 Series,M8,Convertible,Car,4WD,Automatic,Premium Unleaded,4.4,V,porsche southpoint,122 Kentington Drive,Durham,NC
209d8292-de97,3D7KU28C44G235189,14995,220000,B1908,2004,Dodge,Ram 2500 Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,buy douglas,3419 Garrity Blvd,Nampa,ID
3927170d-af1a,WBALZ3C5XCDL73133,28990,41029,2000898856,2012,BMW,6 Series,650i,Convertible,Car,RWD,Manual,Premium Unleaded,4.4,V,carvana kansas city,600 S 94Th Ave,Tolleson,AZ
b97cf783-24a4,1GCPTEE13J1135702,40490,36236,48599,2018,Chevrolet,Colorado,ZR2,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,bayer auto group,1101 W. Central Ave.,Comanche,TX
7776d486-5c26,2G1WF52E739277231,,65476,#A1820,2003,Chevrolet,Impala,base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,next step auto sales,7007 Brookpark Rd,Cleveland,OH
e24baeea-48da,5LMJJ2H55CEL08570,14900,85200,L08570,2012,Lincoln,Navigator,Base,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,cq auto sales,1505 West Landstreet Road 804,Orlando,FL
3068ea36-8df5,WDDUG8CB3EA014071,36000,80494,S5163A,2014,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,land rover carlsbad,5334 Paseo Del Norte,Carlsbad,CA
ce0b9648-1b54,WDDNG7EB1CA470031,45900,39225,PL4473B,2012,Mercedes-Benz,S-Class,S63 AMG,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,hendrick honda hickory,945 U. S. Highway 70 Se,Hickory,NC
b280b05a-bbae,WP1AB2AY9LDA27983,89989,10195,FP40450,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,mercedes-benz of raleigh,5607 Capital Boulevard,Raleigh,NC
3e0ed5d1-867a,WBA6D4C54JD981390,53977,31510,PN5718,2018,BMW,6 Series,650i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,darrell waltrip subaru,1450 Murfreesboro Rd,Franklin,TN
b8ee06f9-e664,5UXCX4C55KLS38384,79988,4396,UP1163,2019,BMW,X7,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,len stoler chrysler dodge jeep ram,1001 Baltimore Blvd,Westminster,MD
ed334199-cdb0,JHMZE2H78DS004716,4700,116000,4716,2013,Honda,Insight,EX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,mk bros auto sales llc,4020 Tx-78,Wylie,TX
cb067a97-17a2,ML32A3HJ7HH010206,8995,59140,M20352A,2017,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,matt blatt kia,6211 Black Horse Pike,Egg Harbor Township,NJ
33d284dc-7b6f,WDDLJ7GBXHA196969,68777,41663,P51251,2017,Mercedes-Benz,CLS-Class,AMG® CLS63,Coupe,Car,4WD,Automatic,Premium Unleaded,5.5,V,rick hendrick toyota sandy springs,6475 Roswell Road Ne,Atlanta,GA
5719ac0a-0d7a,5YMCY0C03L9C78192,111999,8256,3P4617,2020,BMW,X6 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,flow honda,2600 Peters Creek Pkwy,Winston-Salem,NC
eb18b4a2-0919,1GCHK29G84E396275,,67453,TP19527,2004,Chevrolet,Silverado 2500HD,base,Pickup,Truck,4WD,Manual,Unleaded,8.1,V,roy robinson chevrolet,6616 35th Ave Ne,Marysville,WA
b25deff9-7b19,WBA6B4C58DD098290,30136,62493,V52001A,2013,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,brandon steven motors,8801 East Kellogg Drive,Wichita,KS
5c244af2-e56b,KL8CB6S98EC502288,,158455,D20B143A,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,feldman chrysler dodge jeep ram auto group,30400 Lyon Center Drive East,New Hudson,MI
b018dac0-d3bf,WDDUG8CB8FA098695,,58309,115,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,automax,1450 N State Rd 7,Hollywood,FL
44c89af5-e47c,SALMF13446A233749,9991,159230,233749,2006,Land Rover,Range Rover,Supercharged,SUV,Truck,4WD,Automatic,Premium Unleaded,4.2,V,trucks plus,10401 Lake City Way Ne,Seattle,WA
8b1af525-b15a,ML32A3HJ0FH044002,5995,98561,,2015,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,citywide motors,1910 Forest Lane,Garland,TX
5ce2f73e-5750,WP0AC2A73AL091641,35995,94391,AL091641,2010,Porsche,Panamera,Turbo,Hatchback,Car,4WD,Manual,Premium Unleaded,4.8,V,black label auto firm,8099 Indiana Ave,Riverside,CA
23837888-112f,1FMJU1J50AEA00220,9900,0,220C,2010,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,arizona cars and trucks llc,2525 N Oracle Rd,Tucson,AZ
2a5120be-7559,SALSK25487A112438,,151842,7A112438,2007,Land Rover,Range Rover Sport,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,jernigans auto sales,709 East Cumberland Street,Dunn,NC
7de7cc6d-4ad9,WBA6D4C58JD985989,51976,43273,PL39517,2018,BMW,6 Series Gran Coupe,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,reeves volkswagen,11337 N Florida Ave,Tampa,FL
8e758e95-822d,3GNBABDB9AS513956,9990,77170,2000818486,2010,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Automatic,E85 / Unleaded,2.2,I,carvana kansas city,3700 Bannon Island Road,Haines City,FL
e3476085-c5b7,ZFF83CLA5K0243713,369900,2306,,2019,Ferrari,812,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.5,V,marshall goldman beverly hills,8825 Wilshire Boulevard,Beverly Hills,CA
60a2431e-4e8a,MAJ3P1RE8JC232235,14500,54503,61762A,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,sternberg ford,600 South Washington Street,Dale,IN
191ab618-0853,4JGBF7BE1CA798656,14995,117279,NA217,2012,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,norco autoland,2841 Hamner Avenue,Norco,CA
8e357ce8-7073,1FAFP90S26Y400864,,500,864,2006,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,desneux motorsports,11301 218Th Street,Peculiar,MO
0cd0a50a-2c29,4JGBF8GE6CA775159,21900,84697,SM2693A,2012,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,audi westwood,Providence Highway 375,Westwood,MA
a29a7343-ed0b,JM1FD3317P0202459,,15720,,1993,Mazda,RX-7,Touring,Coupe,Car,RWD,Manual,Unleaded,1.3,,american supercars,4431 North Knoll Drive,Fresno,CA
583f9439-f4be,4JGBB72E58A409651,12800,129675,996,2008,Mercedes-Benz,M-Class,ML550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,autosport inc,3114 Holloway Street,Durham,NC
a19deab8-673f,SCBLC37F24CX10041,49995,61431,X10041,2004,Bentley,Arnage,R,Sedan,Car,RWD,Automatic,Premium Unleaded,6.8,V,kell auto sales,1610 Kell Blvd.,Wichita Falls,TX
64d85148-cf4f,JTJBT20X940057437,6995,267144,31T11102A,2004,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,jeff wyler fairfield kia,5815 Dixie Highway,Fairfield,OH
ed26a01b-27b5,1GCWGAFP5L1191168,26204,9152,M234230A,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,east bay bmw,4350 Rosewood Dr,Pleasanton,CA
045dbee5-6caa,2CKDL33F886003332,5900,168831,3332,2008,Pontiac,Torrent,Base,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,family auto finance okc llc,2912 South Robinson,Oklahoma City,OK
8bac0b88-a5fd,1FTSS3EL1DDA70161,19995,93702,6625,2013,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,manassas auto truck,7216 Centreville Rd,Manassas,VA
1a36b332-3d61,WAUPN44E97N009903,24790,,A009903,2007,Audi,S8,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,5.2,V,carweek,24009 Ventura Boulevard 235,Calabasas,CA
c01a7524-b775,1FMJU1J52BEF44042,15999,174616,RSM44042,2011,Ford,Expedition,King Ranch,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,ronnie smith motors llc,4101 Bob O Link Dr,Abilene,TX
a16d082d-f64b,3C6UR5JJ0HG611768,30981,158516,PCA611768,2017,RAM,Ram 2500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,feldman chevrolet of livonia,32570 Plymouth Rd,Livonia,MI
924e5898-40a3,ML32F3FJ2KHF10742,,15824,P742,2019,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,gillie hyde ford lincoln inc.,610 Happy Valley Road,Glasgow,KY
567d23f7-5af9,3C6UR5DJ9KG544168,47995,77482,000C5371,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,john l. sullivan chrysler dodge jeep ram,950 Harter Parkway,Yuba City,CA
13798d5b-98b0,WDDNG7GB4CA464396,45900,27000,PL4473G,2012,Mercedes-Benz,S-Class,S600,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,rick hendrick bmw charleston,1518 Savannah Highway,Charleston,SC
72e6362f-1e7a,3C6UR5HJ6KG600870,41988,38761,ZU0945,2019,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,blaise alexander buick gmc of hazleton,508 Susquehanna Blvd,Hazle Township,PA
503d53dc-3823,3C6MR5AJ1JG117702,35991,38365,3504,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,don white's timonium chrysler dodge jeep ram,10300 York Road,Cockeysville,MD
8f0d2e38-546a,WUANWAF59MA902419,83571,804,A903230A,2021,Audi,RS 5 Coupe,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,2.9,V,audi shreveport,102 Bert Kouns Industrial Loop,Shreveport,LA
c3899f81-e30e,1FMJK1J59EEF50964,16979,122017,827A,2014,Ford,Expedition,King Ranch,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,elizabeth chevrolet,329 Highway 15 S,Truman,MN
c870cfed-603b,1G1AL52F757521508,,45609,1570A,2005,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Manual,Unleaded,2.2,I,lewis nissan of garden city,1221 Lareu Road,Garden City,KS
825b6760-0a6a,1FDSF34519EA50710,18900,251000,A50710,2009,Ford,F-350 Super Duty Chassis Cab,XL,Chassis Cab,Truck,RWD,Manual,Unleaded,5.4,V,larry stigers equipment,100 Twin Oaks Cir,Frankfort,KY
5372966b-97cd,WUAKBAFX3J7900481,169212,5425,C038,2018,Audi,R8,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,5.2,V,212 motors,321 North Cashua Drive,Florence,SC
6c5f845f-9211,1GCCS148848187864,7485,139633,31006-1,2004,Chevrolet,Colorado,Z85,Pickup,Truck,RWD,Manual,Unleaded,2.8,I,bill walsh toyota,4000 N. Columbus Street,Ottawa,IL
ce09627e-9748,ML32A3HJ2KH004160,13499,15,8CRY53,2019,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,enterprise car sales,2001-19 Byberry Road,Philadelphia,PA
e8d442af-fc7f,1FMJU1K55BEF31056,11995,175093,F31056,2011,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,premier auto motor imports llc,4004 San Pedro Ave.,San Antonio,TX
0688a105-2a10,ZFF82YNAXL0249442,,27,,2020,Ferrari,488,GTC4Lusso,Coupe,Car,4WD,Automatic,Premium Unleaded,6.3,V,aston martin las vegas,5550 West Sahara Ave,Las Vegas,NV
2fe02043-f08f,WDDLJ9BB8JA203877,53666,28223,PI1592,2018,Mercedes-Benz,CLS-Class,CLS550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,zeigler fiat of grandville,4200 Parkway Pl Sw,Grandville,MI
a1ac047e-e385,1G8AZ52F75Z141573,3990,141494,141573,2005,Saturn,ION,2,Sedan,Car,FWD,Manual,Unleaded,2.2,I,clucker's repair & auto sales,S 2081 County Rd. D,Westby,WI
34d7151f-9a09,WBALZ3C51CDL72825,31000,35500,27081,2012,BMW,6 Series,650i,Convertible,Car,RWD,Manual,Premium Unleaded,4.4,V,rick hill imports,865 East Stone Drive,Kingsport,TN
23c714ad-c8ea,2G4WS52J611331934,2995,227000,P10856B,2001,Buick,Century,Custom,Sedan,Car,FWD,Automatic,Unleaded,3.1,V,paducah mazda,3476 Park Ave,Paducah,KY
9e53c723-3e97,2CKDL43FX96238869,8968,69581,96238869,2009,Pontiac,Torrent,Base,SUV,Truck,4WD,Automatic,Unleaded,3.4,V,cawood honda,2516 Pine Grove Ave,Port Huron,MI
5cab65ca-93e4,3GNBABFW3BS574401,5991,176259,P093427A,2011,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Manual,E85 / Unleaded,2.2,I,o'brien fort myers auto park,2850 Colonial Blvd,Fort Myers,FL
187beb81-826f,KL8CB6S9XEC480326,9335,30800,EC480326,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,autonation chevrolet doral,1201 Nw 89th Court,Miami,FL
4c72349b-ea4e,SAJWA44CX89B21133,23338,52744,9B21133T,2008,Jaguar,XK Series,XKR Convertible Supercharged,Convertible,Car,RWD,Automatic,Premium Unleaded,4.2,V,starling chevrolet buick gmc,"1001 East Irlo Bronson Hwy,",Saint Cloud,FL
87d93880-f18b,SCFRMFAV4HGL01948,139777,14123,PRH3119,2017,Aston Martin,DB11,Launch Edition,Coupe,Car,RWD,Automatic,Premium Unleaded,5.2,V,ed napleton automotive group,One #600,Oakbrook Terrace,IL
3a8a7738-c9a9,1FMFU17568LA60120,,159524,G210453A,2008,Ford,Expedition,Eddie Bauer,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,frontier dodge chrysler jeep ram fiat,5801 Spur 327,Lubbock,TX
95a3b695-57d0,WBY7Z8C59JVB87514,27921,7339,P33243,2018,BMW,i3,s,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,jeff gordon chevrolet,228 S College Road,Wilmington,NC
112e3189-19c1,4JGDF7DE4JB103986,61998,33458,JB103986,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of coconut creek,4250 N. State Road 7,Coconut Creek,FL
6db5978a-a9ae,1D7HE28N35S189051,,166170,T23613,2005,Dodge,Dakota,ST,Pickup,Truck,RWD,Manual,Unleaded,4.7,V,volvo cars of fayetteville,5925 Cliffdale Road,Fayetteville,NC
6d197536-fc73,WBA7U2C00LGJ59393,81411,22100,MB1442A,2020,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,hendrick honda hickory,945 U. S. Highway 70 Se,Hickory,NC
5ea24c05-0b7f,5TDBT48A45S249135,,317930,P10402A,2005,Toyota,Sequoia,Limited,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,desert toyota of tucson,7150 East 22nd Street,Tucson,AZ
2b5729bb-391c,WDDLJ9BB9EA089720,32995,48370,PAM9720,2014,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,freeman motor portland showroom,7524 South Macadam Avenue,Portland,OR
761eadcd-cbbb,ZFF83CLA4K0247557,,1378,,2019,Ferrari,812,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.5,V,newport auto source,3030 Redhill Ave,Costa Mesa,CA
3124d4c7-8a96,1GNDT13S432132528,3950,167681,,2003,Chevrolet,TrailBlazer,LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,kwikie cars auto sales,37421 Fm1774 Road,Magnolia,TX
4a0f65dd-56f8,WDDLJ7GBXHA196969,68777,41663,P51251,2017,Mercedes-Benz,CLS-Class,AMG® CLS63,Coupe,Car,4WD,Automatic,Premium Unleaded,5.5,V,east bay bmw,4350 Rosewood Dr,Pleasanton,CA
0fa2087c-3433,MAJ3S2GE6KC277697,19900,30035,19751A,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,j. wilderman autoplex,1422 West Ninth Street,Mount Carmel,IL
462f1890-36cb,1FMFU18528LA27663,11997,173939,M19946B,2008,Ford,Expedition,King Ranch,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,hendrick automotive group,6030 E Independence Blvd,Charlotte,NC
fe192202-9388,1FDNE24LX6DA06361,14999,135804,6361,2006,Ford,Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,Unleaded,5.4,V,roadsters auto,3023 Jeanetta Rd,Houston,TX
00a0ad17-ef96,WAUAVAFDXBN002220,24817,26958,PS1720,2011,Audi,A8,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.2,V,hendrick chrysler dodge jeep ram hoover,1624 Montgomery Highway,Birmingham,AL
4f494602-e8b3,1FMFK17507LA09040,9495,220135,6876,2007,Ford,Expedition,Eddie Bauer,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,honest autos,2381 U.S. 441,Fruitland Park,FL
2a06f6cd-8820,WBY7Z8C53JVB87010,26500,12440,17613,2018,BMW,i3,s,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,certified benz & beemer,6725 East Mcdowell Road,Scottsdale,AZ
d1636822-7831,ML32F3FJ7JHF11013,11645,48958,1189A,2018,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Automatic,Unleaded,1.2,I,classic chrysler dodge jeep ram of south charlotte,10724 Pineville Rd,Pineville,NC
88865619-5425,1B3ER69EXWV400237,48995,,400237,1998,Dodge,Viper,COUPE,Coupe,Car,RWD,Manual,Premium Unleaded,8,V,point pleasant auto center,3121 Route 88,Point Pleasant,NJ
039433a9-9677,3C6UR5CJ7GG362414,33842,76017,D21141A,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,greenbrier dodge of chesapeake,1717 Military Hwy,Chesapeake,VA
b8b99f07-796d,3C6UR5PJ6HG724129,54589,58318,HG724129,2017,RAM,Ram 2500 Pickup,Laramie Longhorn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,I,sterling mccall ford,6445 Southwest Freeway,Houston,TX
ee9b2d1a-86f6,WBABC4C53KBU95958,87994,4366,L38632,2019,BMW,8 Series,Base,Coupe,Car,4WD,Automatic,Unleaded,4.4,V,shelly automotive,4040 Campus Drive,Newport Beach,CA
2645ae84-bc57,WDCYC7DFXDX204720,79790,63925,3818,2013,Mercedes-Benz,G-Class,G63 AMG®,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,auto by design,25280 Pleasant Valley Rd # 100,Chantilly,VA
8eab8ed9-6fbd,1FMJU1K52EEF23923,,122868,11583,2014,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,mid-town auto sales,2324 U.S. 43,Winfield,AL
8cb6a531-29c1,1GKDT13S042438124,,,11249,2004,GMC,Envoy,SLE,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,chinos auto sales,3201 Douglas Drive North,Crystal,MN
31cc2c59-5d6d,MAJ3P1TE7JC183442,21295,21370,35568,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,airport marina ford,5880 Centinela Ave.,Los Angeles,CA
e0790f62-1ba5,3C6TR5EJ1KG669546,59998,30608,BG15063A,2019,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,prime honda - saco,754 Portland Road,Saco,ME
